id,severity,start_time,end_time,location,city,state,zipcode,country,weather_condition,temperature_f,visibility_mi,precipitation_in,traffic_signal,crossing,junction,stop,railway,created_at
2155,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2156,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
2157,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2158,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2159,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2160,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
2161,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
2162,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
2163,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
2164,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2165,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2166,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2167,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2168,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2169,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2170,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2171,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2172,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
2173,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
2174,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2175,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2176,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2177,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2178,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2179,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2180,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2181,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2182,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2183,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
2184,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2185,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
2186,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
2187,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2188,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
2189,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2190,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2191,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2192,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
2193,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2194,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2195,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2196,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
2197,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2198,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
2199,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2200,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2201,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2202,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
2203,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2204,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2205,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
2206,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2207,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2208,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2209,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2210,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2211,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2212,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
2213,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
2214,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2215,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
2216,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2217,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2218,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2219,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2220,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
2221,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2222,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2223,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2224,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
2225,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2226,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2227,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2228,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2229,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
2230,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2231,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
2232,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2233,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2234,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2235,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2236,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2237,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2238,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2239,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
2240,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2241,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2242,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2243,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2244,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2245,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2246,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2247,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
2248,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2249,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2250,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2251,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2252,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
2253,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
2254,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
2255,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2256,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2257,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2258,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
2259,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2260,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2261,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2262,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
2263,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2264,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
2265,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
2266,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
2267,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2268,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2269,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2270,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
2271,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2272,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2273,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2274,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2275,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2276,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2277,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2278,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2279,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2280,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2281,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2282,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2283,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2284,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
2285,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
2286,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2287,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2288,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2289,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
2290,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2291,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2292,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2293,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2294,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2295,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2296,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2297,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
2298,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
2299,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
2300,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2301,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2302,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2303,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
2304,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2305,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
2306,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2307,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2308,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
2309,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2310,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2311,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2312,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2313,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2314,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
2315,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
2316,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
2317,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
2318,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2319,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2320,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2321,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2322,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2323,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2324,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2325,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
2326,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2327,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2328,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2329,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2330,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2331,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2332,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2333,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2334,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
2335,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2336,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2337,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2338,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2339,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2340,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2341,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2342,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
2343,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2344,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2345,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
2346,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2347,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2348,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2349,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
2350,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
2351,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
2352,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2353,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2354,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
2355,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2356,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2357,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2358,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2359,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2360,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2361,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2362,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2363,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2364,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2365,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2366,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2367,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2368,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
2369,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2370,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2371,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
2372,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2373,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2374,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2375,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2376,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2377,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2378,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2379,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2380,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
2381,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2382,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
2383,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
2384,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2385,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2386,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2387,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2388,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2389,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
2390,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2391,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2392,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2393,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2394,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2395,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
2396,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2397,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
2398,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2399,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2400,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2401,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2402,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2403,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2404,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
2405,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
2406,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2407,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
2408,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
2409,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2410,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2411,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
2412,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
2413,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2414,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2415,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2416,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2417,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
2418,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2419,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2420,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2421,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2422,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
2423,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2424,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2425,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2426,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2427,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
2428,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2429,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2430,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2431,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2432,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
2433,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2434,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2435,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2436,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
2437,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2438,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2439,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
2440,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
2441,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2442,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2443,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
2444,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2445,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2446,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2447,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2448,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2449,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
2450,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2451,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2452,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2453,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2454,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
2455,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2456,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2457,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2458,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2459,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
2460,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
2461,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2462,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2463,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
2464,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
2465,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
2466,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
2467,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2468,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2469,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2470,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2471,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2472,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2473,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2474,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
2475,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2476,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2477,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2478,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
2479,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2480,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2481,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2482,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
2483,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2484,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
2485,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2486,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2487,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2488,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2489,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
2490,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
2491,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
2492,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
2493,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
2494,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2495,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2496,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2497,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2498,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2499,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2500,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2501,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2502,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2503,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2504,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
2505,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2506,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2507,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2508,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
2509,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2510,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2511,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2512,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2513,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2514,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2515,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2516,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2517,,,,,,,,USA,,,,,,,,,,2025-11-03 21:06:44
2518,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2519,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2520,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2521,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2522,,,,,,,,Japan,,,,,,,,,,2025-11-03 21:06:44
2523,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2524,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2525,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
2526,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2527,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2528,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2529,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2530,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2531,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
2532,,,,,,,,Canada,,,,,,,,,,2025-11-03 21:06:44
2533,,,,,,,,Russia,,,,,,,,,,2025-11-03 21:06:44
2534,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2535,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2536,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2537,,,,,,,,Germany,,,,,,,,,,2025-11-03 21:06:44
2538,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
2539,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2540,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2541,,,,,,,,UK,,,,,,,,,,2025-11-03 21:06:44
2542,,,,,,,,Australia,,,,,,,,,,2025-11-03 21:06:44
2543,,,,,,,,Brazil,,,,,,,,,,2025-11-03 21:06:44
2544,,,,,,,,China,,,,,,,,,,2025-11-03 21:06:44
2545,,,,,,,,India,,,,,,,,,,2025-11-03 21:06:44
