country,year,month,day_of_week,time_of_day,urban_rural,road_type,weather_conditions,visibility_level,number_of_vehicles_involved,speed_limit,driver_age_group,driver_gender,driver_alcohol_level,driver_fatigue,vehicle_condition,pedestrians_involved,cyclists_involved,severity,number_of_injuries,number_of_fatalities,emergency_response_time,traffic_volume,road_condition,accident_cause,insurance_claims,medical_cost,economic_loss,region,population_density,city,weather_condition,temperature_f,visibility_mi,categoria_visibilidad,categoria_temperatura
USA,2007,February,Friday,Afternoon,Urban,Highway,Foggy,97.33044717137685,1,83,26-40,Male,0.0124690084065426,0,Moderate,2,1,2,4,1,23.82262578944759,1372.4748864879518,Snow-covered,Weather,1,26272.10903306416,73689.41978162716,Asia,3153.904695372547,Bogotá,Neblina,75.05085576999278,5.6402679665628765,Media (5-10 mi),Cálida (60-80°F)
Australia,2016,October,Saturday,Night,Urban,Main Road,Clear,65.82342528314369,3,108,<18,Male,0.2286903087010177,0,Poor,0,0,2,10,1,34.647500900672185,6198.487628247173,Dry,Weather,4,24558.119155720688,11902.432260586913,Europe,2998.1316819097697,Cartagena,Lluvia Fuerte,51.12615718427971,7.367604189851173,Media (5-10 mi),Templada (40-60°F)
Japan,2006,May,Monday,Morning,Urban,Main Road,Foggy,145.37174629441387,3,72,61+,Female,0.1330041240168035,0,Good,1,1,2,0,4,10.796699022298109,9208.92857657557,Wet,Distracted Driving,7,40985.872444500535,91566.64851263318,Europe,2448.124521865612,Bogotá,Lluvia Leve,75.4661111238772,1.4101692104377082,Muy Baja (0-2 mi),Cálida (60-80°F)
Brazil,2023,November,Friday,Afternoon,Urban,Highway,Clear,431.8450196902014,1,66,18-25,Male,0.1549690673701609,0,Poor,1,2,2,1,2,59.98859726803769,6365.197635248541,Dry,Drunk Driving,4,2507.1503521163263,64226.974810142594,Europe,3504.982442446618,Medellín,Despejado,52.54908625010215,7.53506676547169,Media (5-10 mi),Templada (40-60°F)
India,2014,January,Thursday,Night,Rural,Street,Windy,93.81893992429718,4,35,<18,Female,0.1889734858532162,1,Good,1,0,2,13,3,5.455439496800582,1658.2988042968625,Icy,Drunk Driving,5,19144.809170111712,52176.968032081255,Australia,1071.0897189678578,Cartagena,Nublado,77.41198120422465,1.155118547755313,Muy Baja (0-2 mi),Cálida (60-80°F)
Japan,2005,April,Tuesday,Morning,Urban,Street,Snowy,117.23838721591147,4,50,41-60,Female,0.0121452583041534,0,Moderate,2,1,2,15,2,31.7262746605977,9115.653929455031,Dry,Drunk Driving,9,48580.33724892145,78777.60914882064,Europe,3460.07052991092,Cartagena,Nublado,64.95952000749726,9.687958736112586,Media (5-10 mi),Cálida (60-80°F)
Australia,2005,October,Friday,Morning,Rural,Main Road,Snowy,399.1190628636025,2,66,18-25,Female,0.1288097977581616,0,Good,2,1,2,1,1,25.58670037768995,4009.3037520277153,Icy,Distracted Driving,0,33307.76417075945,44963.70048883491,North America,1146.280205336067,Bogotá,Despejado,92.99784178618083,2.9178909225061096,Baja (2-5 mi),Muy Cálida (>80°F)
China,2011,March,Friday,Afternoon,Rural,Main Road,Foggy,469.5338992865798,4,48,<18,Female,0.1178852198132799,1,Good,2,1,2,6,3,20.57041120826279,8547.115735290114,Wet,Drunk Driving,0,44409.16316246443,90344.60799909385,Asia,3617.907679614908,Cali,Nublado,71.44398066817348,6.841596755534807,Media (5-10 mi),Cálida (60-80°F)
Australia,2002,January,Saturday,Morning,Rural,Main Road,Foggy,117.33152335065706,3,101,41-60,Male,0.0313103386094028,1,Poor,0,1,2,8,4,8.412610445901475,1241.176775374957,Snow-covered,Drunk Driving,5,23309.62772542969,75695.71950690966,South America,4808.1829946080325,Barranquilla,Lluvia Leve,88.58051066760669,6.659599815470154,Media (5-10 mi),Muy Cálida (>80°F)
Japan,2006,January,Monday,Evening,Urban,Street,Snowy,492.02629916014905,1,106,26-40,Female,0.0949133675572835,1,Moderate,1,2,2,16,1,32.22344457506426,1341.4947074948132,Wet,Speeding,3,31366.1758140975,81758.25740582876,Asia,4046.42011963358,Bogotá,Nublado,84.79271325879698,4.489864396106201,Baja (2-5 mi),Muy Cálida (>80°F)
China,2017,November,Monday,Night,Rural,Main Road,Snowy,376.17347570481263,3,79,<18,Male,0.0835336296614349,1,Moderate,0,1,2,1,3,20.13480293754992,467.4244251119472,Snow-covered,Mechanical Failure,9,23819.819754464,86466.44550047489,South America,3706.233362220992,Barranquilla,Neblina,88.56177370889998,7.055785734798292,Media (5-10 mi),Muy Cálida (>80°F)
Germany,2014,May,Thursday,Afternoon,Urban,Street,Rainy,400.7172228770384,3,105,26-40,Male,0.2145166984029501,1,Moderate,1,0,2,10,3,6.497062113501838,8838.270748990837,Wet,Distracted Driving,0,39554.96682251299,32091.17187071413,Asia,3910.697382169391,Medellín,Neblina,51.27887356243658,8.359890280720467,Media (5-10 mi),Templada (40-60°F)
India,2014,June,Sunday,Night,Urban,Street,Clear,102.41329579251747,2,59,61+,Female,0.0867252675424222,0,Moderate,0,0,2,16,4,18.361679697137117,7451.562987650788,Wet,Mechanical Failure,5,11174.664932974494,8478.51482582053,Asia,416.110590166505,Cali,Lluvia Fuerte,68.74514995499135,5.381135877320937,Media (5-10 mi),Cálida (60-80°F)
Brazil,2011,June,Monday,Afternoon,Rural,Street,Clear,421.5949067836808,4,89,61+,Female,0.0080355332070584,0,Good,0,0,2,3,2,45.19260600231615,3983.188860608281,Dry,Distracted Driving,0,36360.17576304735,13450.407097811712,Europe,3342.8815912913296,Barranquilla,Lluvia Fuerte,53.452188341395605,1.7586467204724352,Muy Baja (0-2 mi),Templada (40-60°F)
Canada,2000,October,Wednesday,Afternoon,Urban,Main Road,Foggy,203.52542281482377,2,70,61+,Female,0.018133920338712,0,Moderate,0,0,2,10,3,14.781812396784998,3209.45757911068,Snow-covered,Drunk Driving,8,21801.44579699851,82567.87128730213,Europe,2205.400300493764,Medellín,Nublado,86.48907916095408,1.467094830529614,Muy Baja (0-2 mi),Muy Cálida (>80°F)
Canada,2013,June,Sunday,Night,Urban,Main Road,Rainy,183.70671329673985,4,108,18-25,Female,0.068029783096513,1,Moderate,2,0,2,18,4,41.97157412518963,2034.4046306258024,Icy,Weather,5,25922.2708360706,66744.92991687714,Asia,293.14407220704464,Cartagena,Neblina,75.03860556491868,5.174932519253338,Media (5-10 mi),Cálida (60-80°F)
Japan,2017,April,Monday,Evening,Rural,Main Road,Foggy,294.6249333373382,1,52,18-25,Female,0.045412289506286,1,Good,2,2,2,11,4,27.97706922984589,9168.304802699478,Wet,Drunk Driving,9,49625.74004163465,7205.021307725643,South America,2040.3507668536247,Cali,Neblina,66.14700778484061,9.077741105169068,Media (5-10 mi),Cálida (60-80°F)
USA,2004,February,Monday,Afternoon,Urban,Main Road,Rainy,338.6401500160223,2,103,61+,Female,0.027098343198256,0,Moderate,1,2,2,15,4,19.96109190936749,5334.216226768468,Snow-covered,Speeding,0,16711.59259321493,4483.549810672195,South America,395.97009640275314,Medellín,Lluvia Fuerte,92.2746142279254,1.0339321078275174,Muy Baja (0-2 mi),Muy Cálida (>80°F)
Japan,2016,June,Monday,Morning,Urban,Highway,Foggy,432.6527799454156,3,91,<18,Female,0.0362183823948508,0,Good,0,0,2,4,1,22.499407291342035,6861.771671086026,Snow-covered,Drunk Driving,0,41461.4847837052,40329.36174300643,Australia,734.2929338030257,Medellín,Lluvia Leve,70.66546834283855,2.0560537224315754,Baja (2-5 mi),Cálida (60-80°F)
China,2019,December,Sunday,Night,Rural,Street,Windy,59.86821275069436,4,111,41-60,Female,0.1259420897677388,0,Poor,2,2,2,15,2,41.83692324067565,4808.233206476847,Dry,Weather,2,28830.995396740844,52371.44168966989,South America,2758.584560179874,Cartagena,Despejado,60.99999890051336,5.332736286338992,Media (5-10 mi),Cálida (60-80°F)
India,2014,February,Wednesday,Night,Rural,Main Road,Rainy,342.8806675605265,4,109,61+,Male,0.1884115779831614,1,Poor,2,2,2,12,1,32.35185487845423,4631.635805307558,Wet,Speeding,7,22741.316906981807,99861.73898139985,North America,1620.0050828009184,Barranquilla,Lluvia Leve,76.81793732577356,9.636459130462839,Media (5-10 mi),Cálida (60-80°F)
USA,2019,June,Wednesday,Evening,Rural,Main Road,Snowy,350.5901095160148,4,43,41-60,Female,0.2468751930326231,1,Moderate,2,0,2,14,2,43.07340365689922,4981.729268389601,Snow-covered,Distracted Driving,1,15285.764085363617,62400.74441321894,South America,3522.2686744723133,Medellín,Neblina,68.79023485075754,7.431821118026894,Media (5-10 mi),Cálida (60-80°F)
Canada,2001,September,Wednesday,Afternoon,Rural,Street,Windy,235.03661609784947,2,32,41-60,Male,0.134655557452955,1,Moderate,0,2,2,15,0,39.98493511565078,6968.304800753215,Dry,Speeding,3,28781.87701611633,12981.828670893405,South America,599.5125065502007,Cartagena,Lluvia Leve,92.49487503996687,1.5429827798022597,Muy Baja (0-2 mi),Muy Cálida (>80°F)
Germany,2008,May,Friday,Night,Urban,Main Road,Snowy,440.7716426316783,1,40,18-25,Female,0.1374200684218426,0,Good,0,0,2,18,0,25.755876334314745,1856.6827010148609,Wet,Weather,0,11180.139503063569,43110.9992599019,Asia,287.5565072797959,Cartagena,Nublado,57.3918710341214,9.890410923989322,Media (5-10 mi),Templada (40-60°F)
USA,2016,November,Friday,Night,Rural,Street,Foggy,165.31817637951266,4,42,<18,Male,0.0990091591134824,1,Moderate,2,0,2,2,4,9.887443746617038,6939.719017121444,Snow-covered,Speeding,4,47663.63507440953,26375.19563299809,South America,1215.7169579019364,Bogotá,Lluvia Leve,63.095705653339465,4.872403500178896,Baja (2-5 mi),Cálida (60-80°F)
Canada,2021,December,Sunday,Night,Urban,Street,Snowy,345.1453152929071,2,83,61+,Male,0.171413317452325,0,Moderate,1,1,2,9,4,40.238264496423525,5858.202902243922,Dry,Weather,9,40062.91880266356,99882.15277263476,Europe,24.90496648714862,Medellín,Lluvia Fuerte,77.08364125967455,1.0038505070542023,Muy Baja (0-2 mi),Cálida (60-80°F)
India,2004,May,Thursday,Night,Rural,Highway,Snowy,286.7475663018888,3,108,18-25,Female,0.1066630250159609,0,Moderate,2,0,2,19,3,58.444434424921695,9204.62864057416,Icy,Distracted Driving,4,15724.793266894949,77037.79364368251,South America,1715.3089772351386,Barranquilla,Lluvia Fuerte,93.77721228287504,6.916572635132207,Media (5-10 mi),Muy Cálida (>80°F)
Australia,2023,September,Sunday,Night,Urban,Highway,Rainy,287.8595250708209,3,57,18-25,Male,0.1485800246546008,1,Poor,1,0,2,16,0,8.031389133444298,5742.048317970408,Dry,Speeding,2,44624.7743055033,52022.60748364386,Asia,1786.3682983978636,Bogotá,Lluvia Leve,75.4388131602021,3.743348012482711,Baja (2-5 mi),Cálida (60-80°F)
Australia,2018,February,Tuesday,Afternoon,Urban,Highway,Foggy,431.50716909515137,3,116,61+,Male,0.1145187226562877,0,Poor,1,0,2,17,1,44.27812975989743,2271.925835752508,Dry,Distracted Driving,6,24675.96007200129,58704.21062569649,Australia,1410.7729299312268,Barranquilla,Nublado,56.423796346240195,7.493796963046328,Media (5-10 mi),Templada (40-60°F)
Japan,2017,February,Tuesday,Afternoon,Rural,Highway,Snowy,141.27931766883896,2,116,41-60,Male,0.1694164711976284,0,Good,2,1,2,4,2,21.20558250015685,5756.642040487543,Wet,Distracted Driving,8,11621.68179167118,9319.561280805226,Asia,1104.7438184665732,Cartagena,Nublado,69.83806367253648,0.7994786770142801,Muy Baja (0-2 mi),Cálida (60-80°F)
Japan,2005,February,Friday,Night,Rural,Main Road,Snowy,311.60590008439044,4,76,18-25,Female,0.0642711378500647,0,Good,1,2,2,12,1,14.435649889952918,7063.378660994425,Icy,Distracted Driving,1,29341.034677570256,40786.935531393545,Europe,2780.4451343123383,Cartagena,Neblina,94.5789567997902,3.278682637741844,Baja (2-5 mi),Muy Cálida (>80°F)
Russia,2019,October,Wednesday,Morning,Rural,Highway,Windy,382.0676671331752,1,81,41-60,Male,0.1533384112586598,1,Good,1,1,2,5,4,33.27590076510192,2198.0849895684582,Dry,Speeding,3,47830.28335813435,65340.53384353404,Asia,2551.2112397862475,Cartagena,Lluvia Leve,57.839154046263175,2.5881864185040717,Baja (2-5 mi),Templada (40-60°F)
Russia,2006,December,Tuesday,Night,Urban,Highway,Rainy,53.76668129504012,4,72,41-60,Male,0.1747569275849874,0,Poor,2,1,2,4,2,5.784729958911917,3241.7677495627645,Snow-covered,Mechanical Failure,3,42716.22166868534,48210.3025835461,North America,3524.553439780556,Barranquilla,Lluvia Fuerte,66.41494690794387,1.528417034332687,Muy Baja (0-2 mi),Cálida (60-80°F)
UK,2004,December,Monday,Afternoon,Rural,Main Road,Foggy,254.7263879818829,2,34,26-40,Male,0.2026798864103663,1,Good,1,0,2,2,4,32.89679785648142,6294.497214399434,Icy,Speeding,4,43404.2267971967,85486.40671449027,Asia,3250.7201854841733,Medellín,Despejado,62.6562686606016,5.135871991839765,Media (5-10 mi),Cálida (60-80°F)
Japan,2003,September,Monday,Morning,Urban,Street,Foggy,449.1533520181816,4,105,41-60,Female,0.1418867804662927,1,Poor,2,1,2,9,4,57.72440307239515,7099.757997252028,Icy,Mechanical Failure,2,18852.680493493463,50111.56148328778,South America,2291.9699202914767,Medellín,Lluvia Leve,67.5868945150464,3.4278942211510692,Baja (2-5 mi),Cálida (60-80°F)
USA,2008,February,Sunday,Evening,Urban,Street,Windy,269.8558528809489,3,116,<18,Female,0.1171698467365475,0,Poor,1,1,2,17,0,34.66368682098506,7504.671131274443,Snow-covered,Mechanical Failure,3,15673.491865604556,41472.33054260686,North America,2701.7125490017734,Cartagena,Neblina,56.49114970728904,5.559243639087106,Media (5-10 mi),Templada (40-60°F)
Canada,2013,October,Tuesday,Morning,Rural,Main Road,Foggy,99.89639389285318,4,116,26-40,Male,0.087508166448135,0,Good,0,2,2,15,2,51.70973320746385,9373.278171063468,Dry,Weather,4,22889.464518276654,5146.85163273398,Australia,2054.1394135752125,Bogotá,Lluvia Leve,89.831642266156,5.435130997818219,Media (5-10 mi),Muy Cálida (>80°F)
UK,2013,September,Monday,Afternoon,Rural,Main Road,Rainy,416.0889767320775,4,84,<18,Female,0.0250945316433352,1,Moderate,1,0,2,16,0,44.66167627059568,8273.288914168443,Snow-covered,Mechanical Failure,8,35875.77757840346,6948.720913318744,Europe,468.9908887178272,Bogotá,Despejado,82.65387020287457,8.475516376498012,Media (5-10 mi),Muy Cálida (>80°F)
Japan,2004,October,Friday,Evening,Urban,Main Road,Snowy,484.6031632314155,4,68,18-25,Female,0.1600954167243566,0,Good,0,2,2,17,2,10.686643553212388,2859.460228787408,Icy,Speeding,0,37197.74483176681,22411.31938489636,Asia,689.8105669718947,Bogotá,Neblina,91.94992441190885,6.7688716155513795,Media (5-10 mi),Muy Cálida (>80°F)
China,2018,February,Sunday,Evening,Urban,Main Road,Snowy,232.6760701906336,2,89,<18,Male,0.0885962539424166,1,Moderate,1,1,2,18,1,17.86782847613994,9637.804326348916,Dry,Mechanical Failure,6,29334.67500557495,1740.101494729035,Asia,1146.0846997048263,Barranquilla,Lluvia Leve,89.50093973383503,3.570676880237903,Baja (2-5 mi),Muy Cálida (>80°F)
Brazil,2021,September,Friday,Evening,Urban,Street,Foggy,83.82025128330815,3,110,61+,Male,0.0772627853666532,0,Good,2,2,2,9,4,50.05068528556776,2234.873884700929,Icy,Distracted Driving,8,38999.15582759874,47387.86905645816,Australia,1566.0669661641923,Barranquilla,Lluvia Leve,69.67786446339166,1.913004449088442,Muy Baja (0-2 mi),Cálida (60-80°F)
Russia,2015,September,Tuesday,Morning,Urban,Street,Windy,93.0968399340116,3,100,41-60,Female,0.0068889252883766,0,Poor,2,1,2,7,2,46.35853736914365,5415.577643585988,Snow-covered,Speeding,5,35819.38433708237,99782.8998817164,South America,4399.872393271711,Cali,Lluvia Leve,53.29024543108749,4.358912443390844,Baja (2-5 mi),Templada (40-60°F)
UK,2009,December,Sunday,Evening,Rural,Street,Clear,392.3422962971893,3,87,26-40,Female,0.1244268399845856,0,Moderate,1,2,2,1,2,22.29914349347777,5496.297955320182,Dry,Weather,7,30337.58642678161,80103.81075897402,South America,924.6374800710496,Cartagena,Lluvia Fuerte,56.01271034842367,7.018031446346532,Media (5-10 mi),Templada (40-60°F)
UK,2017,December,Wednesday,Night,Urban,Main Road,Snowy,300.7477165544559,2,117,<18,Female,0.2468474371222014,0,Moderate,2,0,2,14,2,44.99484526262263,6757.3514249289055,Dry,Speeding,3,16206.042421345748,31404.394760087263,Asia,1146.374542493144,Medellín,Lluvia Leve,71.58982577894912,6.216666004080226,Media (5-10 mi),Cálida (60-80°F)
Germany,2006,May,Friday,Evening,Urban,Street,Snowy,90.70707863933016,1,95,18-25,Male,0.1895565270926855,1,Good,0,0,2,0,4,24.23656184879713,9051.756912244236,Snow-covered,Speeding,9,44198.17866024147,69666.25002772809,South America,329.8246361921218,Cartagena,Despejado,56.05813093999804,3.72376295678036,Baja (2-5 mi),Templada (40-60°F)
UK,2004,January,Tuesday,Afternoon,Urban,Highway,Rainy,148.93890794674073,1,83,<18,Female,0.1849131449569245,1,Poor,1,2,2,12,0,11.362497777069418,6311.589411670182,Wet,Speeding,8,5661.344746558649,82586.54612752852,South America,4527.301634307292,Cartagena,Nublado,62.09166401158407,9.742831566589162,Media (5-10 mi),Cálida (60-80°F)
Canada,2007,June,Monday,Afternoon,Urban,Street,Rainy,290.8767034405175,1,115,41-60,Male,0.1520948741850541,1,Moderate,1,1,2,7,4,54.23345463236839,3413.9397559366694,Wet,Mechanical Failure,1,38008.60835420565,23424.519269904937,Asia,4889.893954957193,Barranquilla,Lluvia Leve,82.253842232772,2.1175199553673556,Baja (2-5 mi),Muy Cálida (>80°F)
China,2023,April,Saturday,Night,Rural,Main Road,Rainy,255.0267922882876,4,96,18-25,Female,0.0244989833225722,1,Poor,0,1,2,17,1,5.727935170277932,1204.6192919692437,Dry,Drunk Driving,4,23683.834719946302,70068.73163075032,Australia,4016.24585806721,Cali,Lluvia Leve,65.42539219301409,7.531131262705901,Media (5-10 mi),Cálida (60-80°F)
Japan,2000,September,Saturday,Night,Rural,Street,Windy,195.4222038703437,3,56,<18,Female,0.1962525265909292,1,Good,0,2,2,5,3,56.77580622559915,7087.544852877257,Dry,Distracted Driving,2,23036.74805841877,22327.008546276476,Europe,1232.0258535029957,Bogotá,Despejado,58.88549649095955,8.042100432006016,Media (5-10 mi),Templada (40-60°F)
USA,2000,March,Tuesday,Evening,Urban,Highway,Foggy,361.2991496470508,2,51,61+,Female,0.0084148915440883,0,Poor,1,1,2,2,3,46.75448448231524,7039.4058986142745,Icy,Mechanical Failure,8,8691.992702612233,78995.05398987346,Asia,3723.780835550819,Medellín,Neblina,71.04523340027077,8.44955609171559,Media (5-10 mi),Cálida (60-80°F)
Canada,2020,October,Friday,Morning,Rural,Main Road,Rainy,141.2072782905368,1,54,18-25,Female,0.053497444728947,0,Poor,2,1,2,3,3,26.99922698557635,5591.613667625115,Snow-covered,Speeding,8,44775.527017182685,10740.540569967856,South America,2489.399948433044,Cali,Lluvia Leve,65.79819949858289,1.6638886868969687,Muy Baja (0-2 mi),Cálida (60-80°F)
Australia,2001,June,Saturday,Night,Rural,Highway,Snowy,106.4519965885561,2,97,61+,Male,0.0983445620657256,0,Good,0,1,2,14,2,12.136809200223096,2845.5550855004244,Icy,Distracted Driving,8,27355.09612496219,21731.96259622957,South America,2671.1241342185945,Bogotá,Nublado,64.65274255837035,1.1158300657647673,Muy Baja (0-2 mi),Cálida (60-80°F)
UK,2002,August,Monday,Evening,Rural,Street,Clear,240.17883198320777,2,77,18-25,Male,0.0541233369693272,1,Moderate,0,0,2,7,4,56.16286647582952,8886.416087257785,Dry,Mechanical Failure,4,22984.292903254787,59777.41527917828,South America,632.379953855506,Medellín,Lluvia Leve,69.2261910715419,7.296649714593808,Media (5-10 mi),Cálida (60-80°F)
China,2009,April,Friday,Morning,Urban,Street,Foggy,381.73139453246233,3,101,18-25,Female,0.1306873405037225,0,Good,0,1,2,2,1,56.0257343123217,774.4644121172473,Dry,Weather,1,10481.975506007211,14891.1556619214,Australia,577.843961236012,Bogotá,Lluvia Fuerte,70.1259303856307,6.584168266157047,Media (5-10 mi),Cálida (60-80°F)
China,2021,August,Wednesday,Morning,Urban,Street,Snowy,412.1644636411651,3,114,41-60,Female,0.1316112753588564,0,Good,1,2,2,17,1,35.737321982924186,6561.5920274064165,Snow-covered,Weather,8,26481.80764039846,42083.18368234354,North America,4274.039705208328,Cali,Lluvia Leve,72.5371188047203,9.499429519431335,Media (5-10 mi),Cálida (60-80°F)
Japan,2005,December,Thursday,Afternoon,Rural,Main Road,Snowy,311.28416013617743,1,38,26-40,Male,0.1268777648675137,0,Moderate,2,2,2,6,0,36.96701693156763,9009.702492609613,Icy,Speeding,7,33050.8599749202,47374.072392771945,Europe,252.7676353089272,Cali,Despejado,53.30855423838412,0.5836260343121993,Muy Baja (0-2 mi),Templada (40-60°F)
Japan,2024,March,Saturday,Evening,Rural,Highway,Windy,348.39999520486003,2,115,41-60,Male,0.1162588395543033,0,Moderate,2,2,2,3,3,24.00626091300292,2043.9208285913824,Snow-covered,Speeding,0,3409.3806277682347,97129.67094706954,Australia,1676.1417166836038,Cali,Neblina,74.80422212134161,7.077379497052873,Media (5-10 mi),Cálida (60-80°F)
