country,year,month,day_of_week,time_of_day,urban_rural,road_type,weather_conditions,visibility_level,number_of_vehicles_involved,speed_limit,driver_age_group,driver_gender,driver_alcohol_level,driver_fatigue,vehicle_condition,pedestrians_involved,cyclists_involved,severity,number_of_injuries,number_of_fatalities,emergency_response_time,traffic_volume,road_condition,accident_cause,insurance_claims,medical_cost,economic_loss,region,population_density,city,weather_condition,temperature_f,visibility_mi,categoria_visibilidad,categoria_temperatura
USA,2015,December,Sunday,Evening,Rural,Main Road,Rainy,265.3601993905031,1,111,18-25,Female,0.1980970648332159,0,Good,0,0,2,19,3,16.375255663608627,8903.452551859662,Dry,Drunk Driving,7,22427.39373273629,7548.540103629616,North America,2035.141842525392,Bogotá,Lluvia Fuerte,71.85974074976615,3.3020856464482207,Baja (2-5 mi),Cálida (60-80°F)
India,2015,January,Saturday,Night,Urban,Main Road,Windy,250.98212675927624,1,85,26-40,Male,0.1446633826839153,0,Moderate,2,1,2,1,4,18.391622221733613,9066.31209709051,Dry,Weather,4,49509.10783182287,83061.79420750799,Europe,520.264113364919,Barranquilla,Lluvia Fuerte,68.61715655948855,3.3479020974553086,Baja (2-5 mi),Cálida (60-80°F)
Germany,2004,April,Friday,Night,Urban,Street,Snowy,330.7166323072025,4,73,61+,Female,0.0119468339858265,1,Good,0,0,2,3,2,37.91014623512986,3653.190973231519,Snow-covered,Mechanical Failure,4,7661.753697166888,21878.694765631524,South America,1602.2232820838656,Cartagena,Lluvia Leve,54.489270006758574,9.59837218516115,Media (5-10 mi),Templada (40-60°F)
UK,2019,June,Sunday,Morning,Rural,Street,Rainy,273.140565135031,4,69,26-40,Female,0.200799359576383,0,Poor,0,0,2,3,3,24.484042751178706,8282.173824760295,Wet,Speeding,1,25874.77217989212,46511.08502350804,North America,2683.869507668269,Bogotá,Neblina,59.068018763029855,7.418832156654595,Media (5-10 mi),Templada (40-60°F)
USA,2005,June,Sunday,Afternoon,Urban,Highway,Windy,56.081407906368256,2,74,26-40,Female,0.1651274790282049,1,Poor,1,2,2,11,4,24.47999801071197,5266.151177502472,Dry,Drunk Driving,6,27718.248960594112,52471.32080812149,South America,818.077337660285,Medellín,Nublado,86.79547315777623,8.445416260061657,Media (5-10 mi),Muy Cálida (>80°F)
Germany,2005,February,Wednesday,Night,Rural,Street,Clear,484.4262733982688,1,33,26-40,Male,0.1244878228279584,1,Poor,1,2,2,8,1,53.7916151419626,1638.703934259561,Wet,Weather,4,34550.48432264277,98956.60265135836,Australia,4083.72021586713,Barranquilla,Despejado,91.37821703821288,9.53929151392944,Media (5-10 mi),Muy Cálida (>80°F)
USA,2015,July,Saturday,Evening,Urban,Street,Clear,383.7289386181233,2,67,41-60,Female,0.0775476817175939,1,Good,1,2,2,0,4,43.66521606080975,4991.381498712287,Dry,Speeding,5,28146.76845155482,30488.806073562457,Asia,2993.314791927684,Medellín,Neblina,51.298623283401874,3.937527233646081,Baja (2-5 mi),Templada (40-60°F)
Australia,2016,December,Monday,Night,Rural,Street,Rainy,373.703248726969,3,56,18-25,Female,0.0495396589579547,1,Poor,2,0,2,10,0,39.4780724872517,8646.315161011988,Wet,Mechanical Failure,0,45203.56698518316,40615.25441474962,Australia,2072.637860981853,Cali,Lluvia Leve,94.49890158455787,6.686203248037862,Media (5-10 mi),Muy Cálida (>80°F)
USA,2020,June,Monday,Afternoon,Rural,Highway,Rainy,201.13633865156405,4,40,<18,Female,0.1765587537484813,0,Moderate,1,0,2,12,1,51.41500307150852,1294.474313654688,Dry,Drunk Driving,2,27302.22251773156,59900.334620077374,South America,897.0553519186221,Bogotá,Lluvia Fuerte,51.116734664089094,0.8698400069795764,Muy Baja (0-2 mi),Templada (40-60°F)
USA,2020,March,Wednesday,Afternoon,Urban,Street,Foggy,99.5578349423872,4,61,41-60,Male,0.0508546659819609,1,Poor,1,2,2,6,1,59.1714113879958,5012.923883732123,Snow-covered,Speeding,9,24627.317169296704,81916.39722494363,South America,530.3431933904811,Cali,Lluvia Fuerte,88.0495590317332,4.123805336657553,Baja (2-5 mi),Muy Cálida (>80°F)
India,2008,November,Saturday,Night,Rural,Main Road,Clear,272.25805879459654,1,74,18-25,Female,0.2198718887512769,0,Good,0,2,2,2,0,57.065756943491664,4134.969202155477,Icy,Weather,6,5088.401553898746,1583.8313334185243,Europe,64.97210936982452,Medellín,Neblina,68.45107651781248,9.055352599056876,Media (5-10 mi),Cálida (60-80°F)
India,2002,July,Friday,Night,Rural,Main Road,Windy,324.75174851694123,3,73,<18,Female,0.1565693879434349,1,Good,2,0,2,17,1,42.99072055403944,1959.8775087164008,Snow-covered,Weather,6,37118.39677044413,70656.44836338192,South America,4462.264229355247,Bogotá,Nublado,54.41285418305091,4.601186167719624,Baja (2-5 mi),Templada (40-60°F)
Canada,2018,November,Monday,Afternoon,Rural,Highway,Clear,70.3210578872861,1,32,41-60,Male,0.0242138478514872,0,Moderate,1,1,2,18,4,29.31276321330099,7896.186912598633,Snow-covered,Distracted Driving,8,28240.0681601496,53270.23948877303,Australia,3493.34742942206,Medellín,Despejado,84.50407926063554,4.4317693034619765,Baja (2-5 mi),Muy Cálida (>80°F)
China,2019,April,Monday,Evening,Urban,Street,Snowy,173.68766158351866,2,48,61+,Female,0.0694765558279083,1,Poor,0,2,2,6,0,50.16520934783165,6245.603995358056,Snow-covered,Distracted Driving,2,39154.72901075072,87337.92997193863,Australia,2236.8903873662057,Cartagena,Lluvia Fuerte,70.25464059875031,8.80045912485029,Media (5-10 mi),Cálida (60-80°F)
Japan,2016,November,Sunday,Morning,Rural,Highway,Windy,451.4495252575664,3,48,<18,Male,0.0406602325827399,0,Good,2,0,2,9,2,50.16999246696252,7963.738776403852,Snow-covered,Speeding,1,39770.8327633164,33684.30594356173,Europe,3752.2111927393594,Cali,Neblina,84.82339493894108,4.460740627661218,Baja (2-5 mi),Muy Cálida (>80°F)
UK,2011,June,Monday,Afternoon,Urban,Highway,Foggy,344.346640927602,2,73,<18,Female,0.2461025881488544,0,Poor,1,1,2,2,3,24.612481225209063,5078.70074784068,Wet,Weather,1,45798.23723534002,60556.29851758722,Australia,3957.767522662648,Medellín,Neblina,73.83602784670778,1.8285109023621315,Muy Baja (0-2 mi),Cálida (60-80°F)
UK,2003,June,Thursday,Evening,Rural,Street,Clear,325.4451071046993,3,85,18-25,Female,0.2066476405802534,1,Moderate,0,2,2,15,1,16.433170212838686,6111.626245407676,Dry,Drunk Driving,0,19878.69001329877,64231.741551283136,Asia,2996.3194724128844,Medellín,Neblina,65.56454894462978,4.863712617996431,Baja (2-5 mi),Cálida (60-80°F)
Russia,2009,December,Sunday,Night,Urban,Main Road,Snowy,458.962376351656,4,56,61+,Male,0.080918489308289,0,Poor,1,2,2,18,4,24.33186691922861,2615.289547985341,Wet,Speeding,0,5747.6104878903125,92893.72572787089,North America,2686.600165374334,Cali,Neblina,87.63637215482562,5.063270024726103,Media (5-10 mi),Muy Cálida (>80°F)
Germany,2017,September,Thursday,Night,Rural,Street,Snowy,328.33095668016784,1,76,41-60,Male,0.1727515527797991,0,Moderate,1,1,2,14,1,25.895572892056,1407.2401868665795,Wet,Distracted Driving,5,37812.93766775878,91065.84596522048,Australia,626.6859183849681,Medellín,Neblina,54.712938227243484,4.614138469779668,Baja (2-5 mi),Templada (40-60°F)
Russia,2004,April,Monday,Evening,Urban,Highway,Snowy,465.7820397992842,1,40,18-25,Male,0.1342652769763406,1,Moderate,1,0,2,3,0,10.255210504465676,4337.150698682313,Icy,Drunk Driving,3,4340.975409666871,77375.55718064953,South America,2204.121775708879,Cali,Lluvia Leve,61.9651699465931,8.433334349655095,Media (5-10 mi),Cálida (60-80°F)
Russia,2002,March,Monday,Morning,Rural,Highway,Foggy,356.7331851025916,4,102,61+,Male,0.1466158173365229,0,Good,1,0,2,8,3,18.621075276859624,8461.188905747676,Snow-covered,Mechanical Failure,0,47981.54909756882,64441.17335253162,Europe,670.893736331129,Medellín,Lluvia Fuerte,85.31709183338809,6.408397223031402,Media (5-10 mi),Muy Cálida (>80°F)
Japan,2003,March,Wednesday,Night,Rural,Highway,Clear,337.0441200906548,3,108,<18,Female,0.1618060441041402,0,Good,0,0,2,0,4,33.048066568086526,6670.344040204345,Dry,Drunk Driving,2,23571.33205111429,60242.83792488794,Europe,3767.177948730361,Medellín,Neblina,61.07263912724572,3.048675634884182,Baja (2-5 mi),Cálida (60-80°F)
Russia,2005,June,Tuesday,Night,Urban,Main Road,Foggy,189.79769899765705,2,58,18-25,Male,0.2342792204427953,0,Poor,2,0,2,11,4,55.19322116084019,1746.632541670933,Icy,Mechanical Failure,2,43416.00541684206,1935.4788885108255,South America,739.3982075957947,Cartagena,Lluvia Fuerte,68.78874293032217,1.6684447411911594,Muy Baja (0-2 mi),Cálida (60-80°F)
Australia,2002,May,Friday,Afternoon,Rural,Street,Windy,170.5252016612588,4,92,26-40,Male,0.1138302023819523,0,Moderate,1,2,2,12,0,35.66633824427187,9252.676758242174,Icy,Speeding,2,48016.4195505258,51337.21699096942,North America,2636.240782548095,Barranquilla,Despejado,80.04662957530684,5.1638724495297925,Media (5-10 mi),Muy Cálida (>80°F)
China,2006,March,Friday,Morning,Rural,Main Road,Rainy,127.79779836032527,1,63,26-40,Female,0.0951505953886785,0,Moderate,0,0,2,0,2,35.79511792015168,390.9573588566759,Icy,Drunk Driving,1,41476.24697760212,92099.49336124676,North America,2758.8335963540003,Cartagena,Nublado,56.23781922231926,9.401873520208499,Media (5-10 mi),Templada (40-60°F)
Brazil,2017,March,Wednesday,Afternoon,Urban,Street,Clear,311.22355438197405,2,45,41-60,Female,0.1161103749064468,1,Poor,2,1,2,1,1,42.17316383292268,7129.307585334843,Icy,Mechanical Failure,6,4242.751709797692,19210.3102781252,North America,3251.0498033925624,Medellín,Despejado,66.65861302706887,6.345653867460197,Media (5-10 mi),Cálida (60-80°F)
Canada,2018,August,Saturday,Morning,Urban,Main Road,Rainy,248.65481545540607,4,105,61+,Male,0.0748577877431904,1,Moderate,2,1,2,5,1,34.39616719995087,509.5124655727234,Wet,Drunk Driving,3,42988.98226223202,65701.82893462857,Australia,4361.815979328896,Cartagena,Neblina,65.67709637640068,9.67119835598635,Media (5-10 mi),Cálida (60-80°F)
China,2004,October,Wednesday,Evening,Urban,Highway,Windy,77.18921576850693,4,100,26-40,Female,0.2027789981102059,0,Moderate,2,1,2,15,2,27.03499420311854,6238.810839037368,Snow-covered,Weather,3,40801.508381795546,1932.842558952797,Europe,4631.760049256394,Cali,Despejado,93.64239675399844,8.95950547968547,Media (5-10 mi),Muy Cálida (>80°F)
India,2023,August,Wednesday,Afternoon,Urban,Street,Rainy,136.95398564482096,4,81,26-40,Male,0.2216722684676637,0,Poor,2,1,2,8,3,15.715806621497435,7519.207580230475,Snow-covered,Mechanical Failure,2,13098.396942896205,43282.35498064377,Europe,2646.1544597523957,Bogotá,Nublado,80.16076000333723,6.699641130300667,Media (5-10 mi),Muy Cálida (>80°F)
Canada,2016,December,Thursday,Evening,Rural,Highway,Windy,407.1419485100834,1,33,41-60,Male,0.2227402203417343,1,Poor,0,1,2,7,4,11.806524136596344,5344.923756617041,Icy,Weather,9,15574.888741721228,95585.18406059696,North America,3299.931920856373,Cali,Neblina,85.78400306962222,5.1028171792413906,Media (5-10 mi),Muy Cálida (>80°F)
UK,2001,May,Sunday,Afternoon,Rural,Highway,Snowy,341.5027613962606,2,30,<18,Female,0.0144019328665322,0,Moderate,1,0,2,3,3,18.92740837381061,7794.424637966586,Dry,Speeding,7,6964.503300906597,61315.68875550938,North America,450.95982041216814,Cartagena,Lluvia Leve,55.40623061796201,6.70188236954042,Media (5-10 mi),Templada (40-60°F)
UK,2016,November,Friday,Afternoon,Rural,Main Road,Rainy,232.4252635724173,4,108,18-25,Male,0.2196896254657605,1,Moderate,0,0,2,4,3,14.93764937629716,9573.79629255922,Icy,Weather,0,49062.40254252907,7499.838893546349,South America,2532.15746437691,Bogotá,Despejado,53.739405303266025,2.688421016988671,Baja (2-5 mi),Templada (40-60°F)
Brazil,2014,November,Wednesday,Morning,Urban,Highway,Foggy,67.06269820749334,3,57,26-40,Female,0.2279325947745023,1,Moderate,0,1,2,6,2,16.822242553144832,6053.242674036834,Snow-covered,Speeding,3,30219.184250611463,56297.23258027186,Europe,3818.649053575152,Bogotá,Lluvia Leve,61.16487065980125,0.9136707947757892,Muy Baja (0-2 mi),Cálida (60-80°F)
Russia,2021,November,Friday,Afternoon,Urban,Highway,Snowy,439.1546075117108,4,113,41-60,Male,0.2174144662720214,0,Good,0,2,2,14,2,7.839648704951554,1535.915043111069,Snow-covered,Mechanical Failure,3,17902.879599117896,56932.29114403414,South America,4573.579000987643,Cali,Lluvia Fuerte,60.800248140446286,5.206396729586898,Media (5-10 mi),Cálida (60-80°F)
Germany,2010,August,Friday,Afternoon,Rural,Street,Foggy,479.5407229959944,3,56,<18,Male,0.1727635358154505,1,Moderate,0,2,2,11,0,16.762128921563757,3112.961346436526,Dry,Distracted Driving,3,7550.577446781576,1341.5744553638203,Australia,2805.7622843239205,Medellín,Despejado,80.99864912880815,1.4379394356780524,Muy Baja (0-2 mi),Muy Cálida (>80°F)
Japan,2011,October,Monday,Afternoon,Urban,Main Road,Rainy,244.2078080146184,4,106,26-40,Male,0.214249821360881,1,Poor,0,2,2,7,2,33.20116271716749,802.7492346523404,Wet,Drunk Driving,0,25010.946833881368,60513.62325749093,Australia,4610.180025555627,Cali,Nublado,88.64272315841401,6.861787097551695,Media (5-10 mi),Muy Cálida (>80°F)
Brazil,2002,December,Wednesday,Morning,Urban,Main Road,Windy,368.6301965472349,3,77,<18,Female,0.0667683385749251,0,Poor,2,0,2,18,4,36.026217209111515,8642.458654343876,Wet,Speeding,0,17698.709265277797,21360.2788246564,Australia,4276.041024895964,Bogotá,Nublado,64.87797445577472,1.2143537278848957,Muy Baja (0-2 mi),Cálida (60-80°F)
Brazil,2023,September,Tuesday,Afternoon,Rural,Highway,Foggy,275.2033874824872,4,35,41-60,Male,0.2022104022427689,0,Good,0,0,2,4,4,52.16863622307071,1791.0309209503937,Dry,Speeding,5,40003.78612488985,60350.32196927515,Australia,2912.8174608725576,Barranquilla,Neblina,79.20411471219832,3.350244674650424,Baja (2-5 mi),Cálida (60-80°F)
Germany,2003,August,Tuesday,Morning,Rural,Street,Rainy,350.08017945525097,1,67,18-25,Male,0.0977736144903482,0,Good,1,0,2,10,4,5.368754817588039,4651.718789575861,Icy,Speeding,5,45324.00689626966,96445.95626405724,North America,4864.045213458687,Bogotá,Lluvia Leve,88.06734675347013,2.6659672940338166,Baja (2-5 mi),Muy Cálida (>80°F)
Russia,2018,October,Monday,Night,Urban,Highway,Rainy,413.3039477933533,1,34,26-40,Male,0.1082055243960035,1,Poor,2,0,2,6,3,9.126018491888646,3842.3574269815786,Wet,Speeding,7,33707.04672537239,89865.36810569675,South America,4968.001299208826,Cali,Neblina,59.20638773200681,9.258478794426505,Media (5-10 mi),Templada (40-60°F)
Japan,2015,August,Saturday,Afternoon,Urban,Highway,Snowy,292.2242526807487,2,99,61+,Male,0.1931805860183009,0,Moderate,2,2,2,1,3,8.98732476205203,655.0347780595521,Icy,Distracted Driving,2,19952.683196349222,59843.46971972049,North America,4190.491450313819,Cartagena,Neblina,50.20786214779208,0.6622405720249048,Muy Baja (0-2 mi),Templada (40-60°F)
Canada,2021,July,Wednesday,Night,Urban,Street,Clear,139.94747399051602,1,118,41-60,Male,0.06399065258054,0,Good,0,0,2,12,4,40.97893071087759,6015.646436889098,Icy,Mechanical Failure,7,28253.095261629936,87784.09273293566,North America,4544.767948390003,Medellín,Nublado,57.39063388394251,2.20163420462765,Baja (2-5 mi),Templada (40-60°F)
Germany,2001,May,Friday,Evening,Rural,Street,Snowy,345.8290202826201,2,41,41-60,Female,0.0554240393911052,1,Moderate,2,2,2,4,1,19.44204803041205,5242.034662640547,Icy,Drunk Driving,4,16654.96508822567,53556.25284453244,South America,4928.97188944641,Barranquilla,Nublado,68.69315613891058,3.0963349608312063,Baja (2-5 mi),Cálida (60-80°F)
Australia,2002,December,Sunday,Afternoon,Rural,Main Road,Foggy,368.3929757656474,2,52,18-25,Female,0.1152939573020101,1,Good,0,2,2,17,2,38.360114829400615,9025.104326557464,Snow-covered,Weather,8,9342.973867251789,31460.948407832144,Asia,3831.495134790722,Barranquilla,Despejado,59.921127101959954,6.765046659305171,Media (5-10 mi),Templada (40-60°F)
Australia,2016,November,Thursday,Morning,Rural,Highway,Clear,284.7010143357678,2,48,26-40,Female,0.2229704679707406,1,Moderate,0,2,2,0,3,25.516588014100037,1503.1521552278623,Dry,Speeding,0,2741.201017303716,27275.630021892168,Europe,2773.860347969894,Cartagena,Lluvia Leve,50.23368823693404,8.017246309634086,Media (5-10 mi),Templada (40-60°F)
Russia,2024,June,Tuesday,Morning,Rural,Highway,Rainy,122.25316351809948,1,97,61+,Male,0.0238720705749313,0,Good,2,2,2,12,1,51.71699582433201,4180.972007599945,Wet,Drunk Driving,4,19041.922304372005,98089.194807762,South America,1958.6067865489656,Bogotá,Despejado,75.84564462891046,1.939299821933283,Muy Baja (0-2 mi),Cálida (60-80°F)
USA,2022,January,Saturday,Evening,Rural,Main Road,Rainy,197.9567735794514,2,45,61+,Male,0.1419740025498302,1,Moderate,2,2,2,12,1,45.33727085248958,7238.61429806163,Dry,Distracted Driving,6,32161.3639704837,51086.51621512854,South America,4845.975501965157,Cartagena,Neblina,66.28505061212068,7.051586573707864,Media (5-10 mi),Cálida (60-80°F)
Australia,2017,May,Sunday,Night,Rural,Main Road,Foggy,216.5600197821596,1,75,26-40,Female,0.1821852251696362,1,Moderate,0,2,2,17,2,44.20267216277827,2296.817642068845,Wet,Distracted Driving,3,20958.324077161567,83132.19463504972,Asia,644.290581696195,Medellín,Lluvia Fuerte,65.66547739425302,3.285135954949441,Baja (2-5 mi),Cálida (60-80°F)
China,2024,July,Thursday,Morning,Urban,Highway,Clear,333.49078465367364,2,69,61+,Female,0.2386552502569476,0,Good,2,1,2,10,2,29.30311063217565,5885.326656973354,Dry,Mechanical Failure,9,43768.4926583761,29647.6920320721,Asia,2763.2032871266506,Cartagena,Neblina,78.70369906254219,1.728860288031741,Muy Baja (0-2 mi),Cálida (60-80°F)
Russia,2011,February,Sunday,Afternoon,Urban,Highway,Windy,95.89112950299416,3,92,18-25,Female,0.1198314705926978,1,Poor,1,2,2,18,3,8.670083515901988,5552.4699689178615,Snow-covered,Distracted Driving,4,26597.23754568992,55288.61833945558,South America,4943.5263073248425,Barranquilla,Despejado,80.8848269297641,0.5185545914900718,Muy Baja (0-2 mi),Muy Cálida (>80°F)
Canada,2021,August,Monday,Night,Urban,Highway,Rainy,405.1696294591633,3,84,41-60,Female,0.172828606427836,0,Good,0,2,2,6,3,37.33097452355241,8490.080733313398,Icy,Mechanical Failure,5,13840.504462902703,32642.780991378462,North America,1738.6881782294302,Barranquilla,Nublado,92.69677207063498,8.381044425609439,Media (5-10 mi),Muy Cálida (>80°F)
Russia,2000,August,Saturday,Evening,Rural,Main Road,Windy,454.08692233612976,3,118,41-60,Female,0.1008705810499086,0,Moderate,2,2,2,11,3,6.583256887260408,4752.478619281121,Dry,Drunk Driving,5,2981.189748423316,73976.65727943952,Europe,3611.428599051116,Medellín,Neblina,60.37362886765544,0.6079504165708443,Muy Baja (0-2 mi),Cálida (60-80°F)
Japan,2003,August,Tuesday,Morning,Rural,Street,Clear,383.964793386816,1,68,18-25,Male,0.2245951485202766,0,Moderate,1,1,2,16,2,38.64710710462997,8815.373753888203,Snow-covered,Mechanical Failure,2,9092.14498524468,89279.0537382822,North America,3884.183351136053,Cali,Lluvia Leve,54.345689698493985,8.755712233588472,Media (5-10 mi),Templada (40-60°F)
Canada,2008,November,Tuesday,Night,Rural,Highway,Windy,415.6590473722481,4,102,61+,Male,0.0327579601089778,1,Poor,1,2,2,13,4,43.507057818474834,6174.8585102864645,Icy,Speeding,3,22477.48819445,69143.64096296197,Asia,164.87474157270066,Barranquilla,Despejado,84.54628855425503,3.3610040465638127,Baja (2-5 mi),Muy Cálida (>80°F)
India,2022,November,Saturday,Night,Urban,Street,Clear,264.16903237612235,2,48,26-40,Female,0.2423117311640611,1,Good,1,0,2,8,3,51.75192164600337,8090.26295820271,Icy,Weather,2,22485.379910327007,93703.54555178357,Australia,2889.931071918571,Bogotá,Lluvia Leve,63.05181161211246,8.07560553855074,Media (5-10 mi),Cálida (60-80°F)
Japan,2012,April,Friday,Evening,Urban,Highway,Clear,345.96448534519027,1,71,18-25,Female,0.1515972191226942,1,Poor,1,0,2,13,1,57.32579369627748,6494.8021420696805,Wet,Speeding,5,18675.88220646452,93636.5687994468,Europe,2517.075003045206,Barranquilla,Neblina,57.437988380801585,1.9108221661802796,Muy Baja (0-2 mi),Templada (40-60°F)
Australia,2010,August,Monday,Afternoon,Rural,Main Road,Rainy,85.00047563676546,2,38,61+,Male,0.2101242414169889,1,Poor,1,2,2,5,2,34.629410323005374,3405.34256120796,Icy,Distracted Driving,1,31919.064760412846,30544.782258878844,North America,2677.938341761303,Bogotá,Lluvia Leve,60.387827032315876,3.6216555410743,Baja (2-5 mi),Cálida (60-80°F)
